app_id,day,model,D2,bad_share,verdict,verdict_note
com.labpixies.flood,55,M3,10.49543,0.2,DEVELOP,in_norm
com.labpixies.flood,56,M3,8.41632,0.2,DEVELOP,in_norm
com.labpixies.flood,57,M3,5.78478,0.2,DEVELOP,in_norm
com.labpixies.flood,58,M3,10.98222,0.2,DEVELOP,in_norm
com.labpixies.flood,59,M3,11.71394,0.3,DEVELOP,in_norm
com.labpixies.flood,60,M3,22.56128,0.3,DEVELOP,anomaly_good_dir
com.labpixies.flood,61,M3,22.94109,0.3,DEVELOP,anomaly_good_dir
com.labpixies.flood,62,M3,31.17586,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,63,M3,48.84247,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,64,M3,84.49228,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,65,M3,114.82039,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,66,M3,352.17338,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,67,M3,369.02186,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,68,M3,443.07964,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,69,M3,517.93477,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,70,M3,618.27142,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,71,M3,303.30594,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,72,M3,290.72333,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,73,M3,284.75482,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,74,M3,284.85786,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,75,M3,296.84513,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,76,M3,277.84006,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,77,M3,275.70993,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,78,M3,286.73161,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,79,M3,296.22645,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,80,M3,300.08622,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,81,M3,306.52939,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,82,M3,303.22148,0.6,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,83,M3,488.34685,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,84,M3,504.75454,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,85,M3,630.85018,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,86,M3,689.04796,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,87,M3,642.44293,0.6,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,88,M3,727.93975,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,89,M3,766.96619,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,90,M3,838.24391,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,91,M3,931.41537,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,92,M3,1007.36186,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,93,M3,983.35525,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,94,M3,1105.68048,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,95,M3,949.83791,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,96,M3,982.01324,0.6,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,97,M3,1093.25296,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,98,M3,1114.49691,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.labpixies.flood,99,M3,1261.29048,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,100,M3,1443.01974,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,101,M3,1459.72831,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,102,M3,1513.76374,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,103,M3,1646.31973,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,104,M3,1721.23613,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,105,M3,1665.91386,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,106,M3,1672.77046,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,107,M3,1610.18144,0.4,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,108,M3,2537.14921,0.3,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,109,M3,1546.41003,0.2,MONITOR,strong_anomaly_good_dir
com.labpixies.flood,110,M3,1549.84932,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,1,M3,914.07114,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,2,M3,891.05914,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,3,M3,879.62845,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,4,M3,876.7478,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,5,M3,889.63925,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,6,M3,1024.29092,0.1,MONITOR,strong_anomaly_good_dir
com.google.flood2,7,M3,1057.58501,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,8,M3,803.27721,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,9,M3,761.05113,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,10,M3,735.27871,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,11,M3,739.94259,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,12,M3,766.7178,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,13,M3,946.2727,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,14,M3,916.14924,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,15,M3,728.81628,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,16,M3,891.48631,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,17,M3,696.07343,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,18,M3,924.68312,0.1,MONITOR,strong_anomaly_good_dir
com.google.flood2,19,M3,882.33238,0.1,MONITOR,strong_anomaly_good_dir
com.google.flood2,20,M3,728.62182,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,21,M3,810.59731,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,22,M3,758.85417,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,23,M3,756.7049,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,24,M3,717.00175,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,25,M3,717.34802,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,26,M3,749.66462,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,27,M3,835.01625,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,28,M3,826.79849,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,29,M3,881.30697,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,30,M3,869.03458,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,31,M3,827.18571,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,32,M3,767.76469,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,33,M3,791.01093,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,34,M3,805.59701,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,35,M3,897.98151,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,36,M3,1192.78999,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,37,M3,1525.5805,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,38,M3,1511.1921,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,39,M3,1527.90976,0.1,MONITOR,strong_anomaly_good_dir
com.google.flood2,40,M3,1515.67634,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,41,M3,1477.55928,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,42,M3,1483.22732,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,43,M3,1522.39969,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,44,M3,1568.57108,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,45,M3,1549.13758,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,46,M3,1588.17625,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,47,M3,1566.11449,0.2,MONITOR,strong_anomaly_good_dir
com.google.flood2,48,M3,1616.42918,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,49,M3,1840.1795,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,50,M3,1841.86524,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,51,M3,1896.54475,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,52,M3,1887.61134,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,53,M3,1894.97855,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,54,M3,1954.04381,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,55,M3,2103.84267,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,56,M3,2058.28231,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,57,M3,2021.8483,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,58,M3,1915.53583,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,59,M3,1980.24348,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,60,M3,1949.73523,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,61,M3,1914.32702,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,62,M3,2070.33914,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,63,M3,2225.41251,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,64,M3,2373.24684,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,65,M3,2611.33834,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,66,M3,2634.92204,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,67,M3,2708.95881,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,68,M3,2916.17606,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,69,M3,3086.01881,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,70,M3,3324.82979,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,71,M3,3543.17111,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,72,M3,3510.10574,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,73,M3,3527.11017,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,74,M3,3500.55671,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,75,M3,3504.85417,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,76,M3,3455.09071,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,77,M3,3430.7215,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,78,M3,3377.83495,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,79,M3,3364.53913,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,80,M3,3295.64448,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,81,M3,3317.01156,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,82,M3,3513.71181,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,83,M3,3822.4648,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,84,M3,4033.17026,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,85,M3,4268.0083,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,86,M3,4401.61456,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,87,M3,4252.61129,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,88,M3,4201.90557,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,89,M3,4333.01451,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,90,M3,4522.40128,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,91,M3,4631.31108,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,92,M3,4694.31651,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,93,M3,4782.55879,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,94,M3,4781.94639,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,95,M3,4599.10192,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,96,M3,4680.50721,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,97,M3,4714.41853,0.5,DISCONTINUE,strong_anomaly_bad_dir
com.google.flood2,98,M3,4901.84848,0.4,MONITOR,strong_anomaly_good_dir
com.google.flood2,99,M3,5181.43138,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,100,M3,5491.15829,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,101,M3,5529.26473,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,102,M3,5460.0127,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,103,M3,5864.53149,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,104,M3,5688.25728,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,105,M3,5696.05078,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,106,M3,5581.64464,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,107,M3,5703.55187,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,108,M3,6002.61758,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,109,M3,5188.95018,0.3,MONITOR,strong_anomaly_good_dir
com.google.flood2,110,M3,5183.60195,0.3,MONITOR,strong_anomaly_good_dir
