app_id,day,model,feature,contribution
com.labpixies.flood,50,M2,category_rank,1.1836
com.labpixies.flood,50,M2,market_trend,0.3019
com.labpixies.flood,50,M2,rank_volatility_7d,0.0185
com.labpixies.flood,50,M2,media_coverage,0.0325
com.labpixies.flood,51,M2,stickiness,-0.1513
com.labpixies.flood,51,M2,dau,0.3174
com.labpixies.flood,51,M2,crash_rate,-0.326
com.labpixies.flood,51,M2,mau,0.2778
com.labpixies.flood,51,M2,competitor_count,1.4672
com.labpixies.flood,51,M2,category_rank,1.1836
com.labpixies.flood,51,M2,market_trend,0.3019
com.labpixies.flood,51,M2,rank_volatility_7d,-0.033
com.labpixies.flood,51,M2,media_coverage,-0.1654
com.labpixies.flood,52,M2,stickiness,-0.1143
com.labpixies.flood,52,M2,dau,0.8272
com.labpixies.flood,52,M2,crash_rate,-0.3798
com.labpixies.flood,52,M2,mau,0.3166
com.labpixies.flood,52,M2,competitor_count,1.5457
com.labpixies.flood,52,M2,category_rank,1.1836
com.labpixies.flood,52,M2,market_trend,0.0696
com.labpixies.flood,52,M2,rank_volatility_7d,-0.033
com.labpixies.flood,52,M2,media_coverage,-0.0075
com.labpixies.flood,53,M2,stickiness,-0.1429
com.labpixies.flood,53,M2,dau,0.5681
com.labpixies.flood,53,M2,crash_rate,-0.1388
com.labpixies.flood,53,M2,mau,0.3649
com.labpixies.flood,53,M2,competitor_count,1.6635
com.labpixies.flood,53,M2,category_rank,1.1836
com.labpixies.flood,53,M2,market_trend,0.3019
com.labpixies.flood,53,M2,rank_volatility_7d,-0.0766
com.labpixies.flood,53,M2,media_coverage,-0.1802
com.labpixies.flood,54,M2,stickiness,-0.1501
com.labpixies.flood,54,M2,dau,0.5945
com.labpixies.flood,54,M2,crash_rate,0.2749
com.labpixies.flood,54,M2,mau,0.4181
com.labpixies.flood,54,M2,competitor_count,1.7934
com.labpixies.flood,54,M2,category_rank,1.1836
com.labpixies.flood,54,M2,market_trend,2.8629
com.labpixies.flood,54,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,54,M2,media_coverage,-0.0149
com.labpixies.flood,55,M2,stickiness,-0.2319
com.labpixies.flood,55,M2,dau,0.0551
com.labpixies.flood,55,M2,crash_rate,-0.4932
com.labpixies.flood,55,M2,mau,0.424
com.labpixies.flood,55,M2,competitor_count,1.9121
com.labpixies.flood,55,M2,category_rank,1.1836
com.labpixies.flood,55,M2,market_trend,0.4793
com.labpixies.flood,55,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,55,M2,media_coverage,0.1999
com.labpixies.flood,56,M2,stickiness,-0.2009
com.labpixies.flood,56,M2,dau,0.2112
com.labpixies.flood,56,M2,crash_rate,-0.2726
com.labpixies.flood,56,M2,mau,0.4514
com.labpixies.flood,56,M2,competitor_count,2.0679
com.labpixies.flood,56,M2,category_rank,1.6931
com.labpixies.flood,56,M2,market_trend,-0.2027
com.labpixies.flood,56,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,56,M2,media_coverage,0.1693
com.labpixies.flood,57,M2,stickiness,-0.2047
com.labpixies.flood,57,M2,dau,0.2442
com.labpixies.flood,57,M2,crash_rate,-0.0884
com.labpixies.flood,57,M2,mau,0.5038
com.labpixies.flood,57,M2,competitor_count,2.2038
com.labpixies.flood,57,M2,category_rank,2.2936
com.labpixies.flood,57,M2,market_trend,0.4793
com.labpixies.flood,57,M2,rank_volatility_7d,0.1113
com.labpixies.flood,57,M2,media_coverage,-0.4299
com.labpixies.flood,58,M2,stickiness,-0.2533
com.labpixies.flood,58,M2,dau,0.04
com.labpixies.flood,58,M2,crash_rate,0.7965
com.labpixies.flood,58,M2,mau,0.5087
com.labpixies.flood,58,M2,competitor_count,2.443
com.labpixies.flood,58,M2,category_rank,2.2936
com.labpixies.flood,58,M2,market_trend,-0.5415
com.labpixies.flood,58,M2,rank_volatility_7d,0.4483
com.labpixies.flood,58,M2,media_coverage,-0.6654
com.labpixies.flood,59,M2,stickiness,-0.4937
com.labpixies.flood,59,M2,dau,-0.988
com.labpixies.flood,59,M2,crash_rate,-0.032
com.labpixies.flood,59,M2,mau,0.4828
com.labpixies.flood,59,M2,competitor_count,2.5906
com.labpixies.flood,59,M2,category_rank,3.7673
com.labpixies.flood,59,M2,market_trend,0.3019
com.labpixies.flood,59,M2,rank_volatility_7d,3.1775
com.labpixies.flood,59,M2,media_coverage,-0.101
com.labpixies.flood,60,M2,stickiness,-0.2846
com.labpixies.flood,60,M2,dau,-0.0006
com.labpixies.flood,60,M2,crash_rate,-0.0917
com.labpixies.flood,60,M2,mau,0.4623
com.labpixies.flood,60,M2,competitor_count,2.8395
com.labpixies.flood,60,M2,category_rank,4.6406
com.labpixies.flood,60,M2,market_trend,2.4
com.labpixies.flood,60,M2,rank_volatility_7d,6.96
com.labpixies.flood,60,M2,media_coverage,-0.6367
com.labpixies.flood,61,M2,stickiness,-0.2632
com.labpixies.flood,61,M2,dau,0.0093
com.labpixies.flood,61,M2,crash_rate,0.0172
com.labpixies.flood,61,M2,mau,0.4638
com.labpixies.flood,61,M2,competitor_count,2.9683
com.labpixies.flood,61,M2,category_rank,4.6406
com.labpixies.flood,61,M2,market_trend,1.9779
com.labpixies.flood,61,M2,rank_volatility_7d,7.6352
com.labpixies.flood,61,M2,media_coverage,-0.5812
com.labpixies.flood,62,M2,stickiness,-0.189
com.labpixies.flood,62,M2,dau,0.2796
com.labpixies.flood,62,M2,crash_rate,-0.1697
com.labpixies.flood,62,M2,mau,0.4437
com.labpixies.flood,62,M2,competitor_count,3.3186
com.labpixies.flood,62,M2,category_rank,5.6048
com.labpixies.flood,62,M2,market_trend,0.3019
com.labpixies.flood,62,M2,rank_volatility_7d,6.8262
com.labpixies.flood,62,M2,media_coverage,-0.4299
com.labpixies.flood,63,M2,stickiness,-0.2795
com.labpixies.flood,63,M2,dau,0.0001
com.labpixies.flood,63,M2,crash_rate,-0.7573
com.labpixies.flood,63,M2,mau,0.4686
com.labpixies.flood,63,M2,competitor_count,3.5557
com.labpixies.flood,63,M2,category_rank,6.66
com.labpixies.flood,63,M2,market_trend,0.0696
com.labpixies.flood,63,M2,rank_volatility_7d,6.8262
com.labpixies.flood,63,M2,media_coverage,-0.0002
com.labpixies.flood,64,M2,stickiness,-0.3212
com.labpixies.flood,64,M2,dau,-0.0541
com.labpixies.flood,64,M2,crash_rate,0.2318
com.labpixies.flood,64,M2,mau,0.4483
com.labpixies.flood,64,M2,competitor_count,3.8579
com.labpixies.flood,64,M2,category_rank,7.8062
com.labpixies.flood,64,M2,market_trend,0.4793
com.labpixies.flood,64,M2,rank_volatility_7d,7.6352
com.labpixies.flood,64,M2,media_coverage,1.0327
com.labpixies.flood,65,M2,stickiness,-0.276
com.labpixies.flood,65,M2,dau,0.0001
com.labpixies.flood,65,M2,crash_rate,0.1597
com.labpixies.flood,65,M2,mau,0.4499
com.labpixies.flood,65,M2,competitor_count,4.1842
com.labpixies.flood,65,M2,category_rank,9.0433
com.labpixies.flood,65,M2,market_trend,0.9563
com.labpixies.flood,65,M2,rank_volatility_7d,5.7718
com.labpixies.flood,65,M2,media_coverage,-0.3845
com.labpixies.flood,66,M2,stickiness,-0.2356
com.labpixies.flood,66,M2,dau,0.0725
com.labpixies.flood,66,M2,crash_rate,-0.3182
com.labpixies.flood,66,M2,mau,0.4749
com.labpixies.flood,66,M2,competitor_count,4.4377
com.labpixies.flood,66,M2,category_rank,9.0433
com.labpixies.flood,66,M2,market_trend,1.9779
com.labpixies.flood,66,M2,rank_volatility_7d,5.129
com.labpixies.flood,66,M2,media_coverage,-0.3212
com.labpixies.flood,67,M2,stickiness,-0.3014
com.labpixies.flood,67,M2,dau,-0.0035
com.labpixies.flood,67,M2,crash_rate,-0.0432
com.labpixies.flood,67,M2,mau,0.5186
com.labpixies.flood,67,M2,competitor_count,4.6233
com.labpixies.flood,67,M2,category_rank,9.0433
com.labpixies.flood,67,M2,market_trend,5.7893
com.labpixies.flood,67,M2,rank_volatility_7d,4.1308
com.labpixies.flood,67,M2,media_coverage,-0.2456
com.labpixies.flood,68,M2,stickiness,-0.367
com.labpixies.flood,68,M2,dau,-0.1508
com.labpixies.flood,68,M2,crash_rate,-0.2033
com.labpixies.flood,68,M2,mau,0.5253
com.labpixies.flood,68,M2,competitor_count,4.7999
com.labpixies.flood,68,M2,category_rank,9.0433
com.labpixies.flood,68,M2,market_trend,7.2454
com.labpixies.flood,68,M2,rank_volatility_7d,1.4603
com.labpixies.flood,68,M2,media_coverage,-0.1248
com.labpixies.flood,69,M2,stickiness,-0.2224
com.labpixies.flood,69,M2,dau,0.1662
com.labpixies.flood,69,M2,crash_rate,-0.017
com.labpixies.flood,69,M2,mau,0.5286
com.labpixies.flood,69,M2,competitor_count,5.058
com.labpixies.flood,69,M2,category_rank,9.0433
com.labpixies.flood,69,M2,market_trend,0.0146
com.labpixies.flood,69,M2,rank_volatility_7d,0.1113
com.labpixies.flood,69,M2,media_coverage,-0.1802
com.labpixies.flood,70,M2,stickiness,-0.2216
com.labpixies.flood,70,M2,dau,0.1806
com.labpixies.flood,70,M2,crash_rate,-0.2879
com.labpixies.flood,70,M2,mau,0.5404
com.labpixies.flood,70,M2,competitor_count,5.2694
com.labpixies.flood,70,M2,category_rank,9.0433
com.labpixies.flood,70,M2,market_trend,0.0696
com.labpixies.flood,70,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,70,M2,media_coverage,0.0161
com.labpixies.flood,71,M2,stickiness,-0.3186
com.labpixies.flood,71,M2,dau,-0.0166
com.labpixies.flood,71,M2,crash_rate,0.1051
com.labpixies.flood,71,M2,mau,0.5421
com.labpixies.flood,71,M2,competitor_count,5.5397
com.labpixies.flood,71,M2,category_rank,9.0433
com.labpixies.flood,71,M2,market_trend,0.1654
com.labpixies.flood,71,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,71,M2,media_coverage,-0.0524
com.labpixies.flood,72,M2,stickiness,-0.3631
com.labpixies.flood,72,M2,dau,-0.1376
com.labpixies.flood,72,M2,crash_rate,-0.3434
com.labpixies.flood,72,M2,mau,0.5236
com.labpixies.flood,72,M2,competitor_count,5.8589
com.labpixies.flood,72,M2,category_rank,9.0433
com.labpixies.flood,72,M2,market_trend,-0.2027
com.labpixies.flood,72,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,72,M2,media_coverage,-0.1377
com.labpixies.flood,73,M2,stickiness,-0.3972
com.labpixies.flood,73,M2,dau,-0.296
com.labpixies.flood,73,M2,crash_rate,-0.046
com.labpixies.flood,73,M2,mau,0.512
com.labpixies.flood,73,M2,competitor_count,6.0719
com.labpixies.flood,73,M2,category_rank,9.0433
com.labpixies.flood,73,M2,market_trend,0.6974
com.labpixies.flood,73,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,73,M2,media_coverage,-0.0026
com.labpixies.flood,74,M2,stickiness,-0.2594
com.labpixies.flood,74,M2,dau,0.0334
com.labpixies.flood,74,M2,crash_rate,-0.3317
com.labpixies.flood,74,M2,mau,0.5269
com.labpixies.flood,74,M2,competitor_count,6.2159
com.labpixies.flood,74,M2,category_rank,9.0433
com.labpixies.flood,74,M2,market_trend,0.6974
com.labpixies.flood,74,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,74,M2,media_coverage,-0.6087
com.labpixies.flood,75,M2,stickiness,-0.38
com.labpixies.flood,75,M2,dau,-0.2422
com.labpixies.flood,75,M2,crash_rate,11.1137
com.labpixies.flood,75,M2,mau,0.4796
com.labpixies.flood,75,M2,competitor_count,6.4648
com.labpixies.flood,75,M2,category_rank,9.0433
com.labpixies.flood,75,M2,market_trend,1.9779
com.labpixies.flood,75,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,75,M2,media_coverage,0.0264
com.labpixies.flood,76,M2,stickiness,-0.327
com.labpixies.flood,76,M2,dau,-0.0624
com.labpixies.flood,76,M2,crash_rate,-0.5193
com.labpixies.flood,76,M2,mau,0.4607
com.labpixies.flood,76,M2,competitor_count,6.7638
com.labpixies.flood,76,M2,category_rank,10.3714
com.labpixies.flood,76,M2,market_trend,0.0146
com.labpixies.flood,76,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,76,M2,media_coverage,0.0209
com.labpixies.flood,77,M2,stickiness,-0.4022
com.labpixies.flood,77,M2,dau,-0.3761
com.labpixies.flood,77,M2,crash_rate,0.2678
com.labpixies.flood,77,M2,mau,0.4607
com.labpixies.flood,77,M2,competitor_count,7.0079
com.labpixies.flood,77,M2,category_rank,11.7904
com.labpixies.flood,77,M2,market_trend,0.6974
com.labpixies.flood,77,M2,rank_volatility_7d,0.1113
com.labpixies.flood,77,M2,media_coverage,0.0824
com.labpixies.flood,78,M2,stickiness,-0.255
com.labpixies.flood,78,M2,dau,0.0093
com.labpixies.flood,78,M2,crash_rate,0.0297
com.labpixies.flood,78,M2,mau,0.421
com.labpixies.flood,78,M2,competitor_count,7.225
com.labpixies.flood,78,M2,category_rank,13.3004
com.labpixies.flood,78,M2,market_trend,0.6974
com.labpixies.flood,78,M2,rank_volatility_7d,1.4603
com.labpixies.flood,78,M2,media_coverage,0.0031
com.labpixies.flood,79,M2,stickiness,-0.3223
com.labpixies.flood,79,M2,dau,-0.0911
com.labpixies.flood,79,M2,crash_rate,-0.0055
com.labpixies.flood,79,M2,mau,0.3874
com.labpixies.flood,79,M2,competitor_count,7.6531
com.labpixies.flood,79,M2,category_rank,14.9013
com.labpixies.flood,79,M2,market_trend,4.4963
com.labpixies.flood,79,M2,rank_volatility_7d,4.1308
com.labpixies.flood,79,M2,media_coverage,0.0209
com.labpixies.flood,80,M2,stickiness,-0.2599
com.labpixies.flood,80,M2,dau,0.0038
com.labpixies.flood,80,M2,crash_rate,0.433
com.labpixies.flood,80,M2,mau,0.4151
com.labpixies.flood,80,M2,competitor_count,7.9781
com.labpixies.flood,80,M2,category_rank,16.5931
com.labpixies.flood,80,M2,market_trend,-0.3517
com.labpixies.flood,80,M2,rank_volatility_7d,7.3639
com.labpixies.flood,80,M2,media_coverage,-0.0373
com.labpixies.flood,81,M2,stickiness,-0.2362
com.labpixies.flood,81,M2,dau,0.0551
com.labpixies.flood,81,M2,crash_rate,-0.3981
com.labpixies.flood,81,M2,mau,0.4468
com.labpixies.flood,81,M2,competitor_count,8.2263
com.labpixies.flood,81,M2,category_rank,16.5931
com.labpixies.flood,81,M2,market_trend,0.0696
com.labpixies.flood,81,M2,rank_volatility_7d,7.3639
com.labpixies.flood,81,M2,media_coverage,0.5886
com.labpixies.flood,82,M2,stickiness,-1.1949
com.labpixies.flood,82,M2,dau,-10.974
com.labpixies.flood,82,M2,crash_rate,2.1883
com.labpixies.flood,82,M2,mau,0.386
com.labpixies.flood,82,M2,competitor_count,8.5122
com.labpixies.flood,82,M2,category_rank,16.5931
com.labpixies.flood,82,M2,market_trend,1.5966
com.labpixies.flood,82,M2,rank_volatility_7d,4.1308
com.labpixies.flood,82,M2,media_coverage,-0.6948
com.labpixies.flood,83,M2,stickiness,-0.2299
com.labpixies.flood,83,M2,dau,0.0274
com.labpixies.flood,83,M2,crash_rate,-0.1071
com.labpixies.flood,83,M2,mau,0.3566
com.labpixies.flood,83,M2,competitor_count,8.8375
com.labpixies.flood,83,M2,category_rank,18.376
com.labpixies.flood,83,M2,market_trend,1.9779
com.labpixies.flood,83,M2,rank_volatility_7d,2.3895
com.labpixies.flood,83,M2,media_coverage,0.0929
com.labpixies.flood,84,M2,stickiness,-0.9946
com.labpixies.flood,84,M2,dau,-7.8041
com.labpixies.flood,84,M2,crash_rate,-0.6891
com.labpixies.flood,84,M2,mau,0.3283
com.labpixies.flood,84,M2,competitor_count,9.0811
com.labpixies.flood,84,M2,category_rank,18.376
com.labpixies.flood,84,M2,market_trend,5.1224
com.labpixies.flood,84,M2,rank_volatility_7d,0.8286
com.labpixies.flood,84,M2,media_coverage,-0.0026
com.labpixies.flood,85,M2,stickiness,-0.6668
com.labpixies.flood,85,M2,dau,-3.1423
com.labpixies.flood,85,M2,crash_rate,-0.0
com.labpixies.flood,85,M2,mau,0.3297
com.labpixies.flood,85,M2,competitor_count,9.3281
com.labpixies.flood,85,M2,category_rank,20.2498
com.labpixies.flood,85,M2,market_trend,1.5966
com.labpixies.flood,85,M2,rank_volatility_7d,0.5184
com.labpixies.flood,85,M2,media_coverage,-0.1654
com.labpixies.flood,86,M2,stickiness,-1.0838
com.labpixies.flood,86,M2,dau,-9.3217
com.labpixies.flood,86,M2,crash_rate,-0.2551
com.labpixies.flood,86,M2,mau,0.3025
com.labpixies.flood,86,M2,competitor_count,9.6685
com.labpixies.flood,86,M2,category_rank,22.2145
com.labpixies.flood,86,M2,market_trend,0.1654
com.labpixies.flood,86,M2,rank_volatility_7d,1.1778
com.labpixies.flood,86,M2,media_coverage,0.7637
com.labpixies.flood,87,M2,stickiness,-1.1319
com.labpixies.flood,87,M2,dau,-10.2969
com.labpixies.flood,87,M2,crash_rate,2.7405
com.labpixies.flood,87,M2,mau,0.2449
com.labpixies.flood,87,M2,competitor_count,9.9966
com.labpixies.flood,87,M2,category_rank,22.2145
com.labpixies.flood,87,M2,market_trend,0.0696
com.labpixies.flood,87,M2,rank_volatility_7d,1.7576
com.labpixies.flood,87,M2,media_coverage,0.0264
com.labpixies.flood,88,M2,stickiness,-0.5586
com.labpixies.flood,88,M2,dau,-2.135
com.labpixies.flood,88,M2,crash_rate,19.6234
com.labpixies.flood,88,M2,mau,0.2483
com.labpixies.flood,88,M2,competitor_count,10.2929
com.labpixies.flood,88,M2,category_rank,22.2145
com.labpixies.flood,88,M2,market_trend,0.1654
com.labpixies.flood,88,M2,rank_volatility_7d,1.4603
com.labpixies.flood,88,M2,media_coverage,1.9313
com.labpixies.flood,89,M2,stickiness,-0.2912
com.labpixies.flood,89,M2,dau,-0.0809
com.labpixies.flood,89,M2,crash_rate,-0.197
com.labpixies.flood,89,M2,mau,0.2705
com.labpixies.flood,89,M2,competitor_count,10.5745
com.labpixies.flood,89,M2,category_rank,22.2145
com.labpixies.flood,89,M2,market_trend,2.8629
com.labpixies.flood,89,M2,rank_volatility_7d,0.4483
com.labpixies.flood,89,M2,media_coverage,0.6444
com.labpixies.flood,90,M2,stickiness,-0.6162
com.labpixies.flood,90,M2,dau,-2.7275
com.labpixies.flood,90,M2,crash_rate,-0.2521
com.labpixies.flood,90,M2,mau,0.2658
com.labpixies.flood,90,M2,competitor_count,10.9368
com.labpixies.flood,90,M2,category_rank,24.2702
com.labpixies.flood,90,M2,market_trend,0.0146
com.labpixies.flood,90,M2,rank_volatility_7d,0.4483
com.labpixies.flood,90,M2,media_coverage,0.2161
com.labpixies.flood,91,M2,stickiness,-0.7635
com.labpixies.flood,91,M2,dau,-4.7117
com.labpixies.flood,91,M2,crash_rate,19.4461
com.labpixies.flood,91,M2,mau,0.2336
com.labpixies.flood,91,M2,competitor_count,11.3051
com.labpixies.flood,91,M2,category_rank,24.2702
com.labpixies.flood,91,M2,market_trend,-0.3517
com.labpixies.flood,91,M2,rank_volatility_7d,0.0185
com.labpixies.flood,91,M2,media_coverage,0.7951
com.labpixies.flood,92,M2,stickiness,-0.1387
com.labpixies.flood,92,M2,dau,0.4002
com.labpixies.flood,92,M2,crash_rate,-0.0221
com.labpixies.flood,92,M2,mau,0.2634
com.labpixies.flood,92,M2,competitor_count,11.6597
com.labpixies.flood,92,M2,category_rank,24.2702
com.labpixies.flood,92,M2,market_trend,1.2561
com.labpixies.flood,92,M2,rank_volatility_7d,-0.033
com.labpixies.flood,92,M2,media_coverage,1.2609
com.labpixies.flood,93,M2,stickiness,-0.6557
com.labpixies.flood,93,M2,dau,-3.2662
com.labpixies.flood,93,M2,crash_rate,0.181
com.labpixies.flood,93,M2,mau,0.246
com.labpixies.flood,93,M2,competitor_count,12.141
com.labpixies.flood,93,M2,category_rank,26.4168
com.labpixies.flood,93,M2,market_trend,1.5966
com.labpixies.flood,93,M2,rank_volatility_7d,0.0732
com.labpixies.flood,93,M2,media_coverage,-0.0109
com.labpixies.flood,94,M2,stickiness,-0.3086
com.labpixies.flood,94,M2,dau,-0.1508
com.labpixies.flood,94,M2,crash_rate,-0.2699
com.labpixies.flood,94,M2,mau,0.2587
com.labpixies.flood,94,M2,competitor_count,12.7148
com.labpixies.flood,94,M2,category_rank,30.9829
com.labpixies.flood,94,M2,market_trend,0.3019
com.labpixies.flood,94,M2,rank_volatility_7d,2.3895
com.labpixies.flood,94,M2,media_coverage,0.6444
com.labpixies.flood,95,M2,stickiness,-0.9765
com.labpixies.flood,95,M2,dau,-7.8041
com.labpixies.flood,95,M2,crash_rate,-0.5613
com.labpixies.flood,95,M2,mau,0.2415
com.labpixies.flood,95,M2,competitor_count,13.0907
com.labpixies.flood,95,M2,category_rank,30.9829
com.labpixies.flood,95,M2,market_trend,1.9779
com.labpixies.flood,95,M2,rank_volatility_7d,3.7675
com.labpixies.flood,95,M2,media_coverage,-0.6948
com.labpixies.flood,96,M2,stickiness,-1.198
com.labpixies.flood,96,M2,dau,-11.5547
com.labpixies.flood,96,M2,crash_rate,3.2772
com.labpixies.flood,96,M2,mau,0.1994
com.labpixies.flood,96,M2,competitor_count,13.3868
com.labpixies.flood,96,M2,category_rank,30.9829
com.labpixies.flood,96,M2,market_trend,4.4963
com.labpixies.flood,96,M2,rank_volatility_7d,3.2939
com.labpixies.flood,96,M2,media_coverage,0.1413
com.labpixies.flood,97,M2,stickiness,-0.5978
com.labpixies.flood,97,M2,dau,-2.843
com.labpixies.flood,97,M2,crash_rate,-0.0264
com.labpixies.flood,97,M2,mau,0.1727
com.labpixies.flood,97,M2,competitor_count,13.7293
com.labpixies.flood,97,M2,category_rank,33.4024
com.labpixies.flood,97,M2,market_trend,-1.3556
com.labpixies.flood,97,M2,rank_volatility_7d,4.2534
com.labpixies.flood,97,M2,media_coverage,0.0824
com.labpixies.flood,98,M2,stickiness,-1.1758
com.labpixies.flood,98,M2,dau,-11.4374
com.labpixies.flood,98,M2,crash_rate,-0.5202
com.labpixies.flood,98,M2,mau,0.1332
com.labpixies.flood,98,M2,competitor_count,14.0543
com.labpixies.flood,98,M2,category_rank,33.4024
com.labpixies.flood,98,M2,market_trend,1.5966
com.labpixies.flood,98,M2,rank_volatility_7d,3.2939
com.labpixies.flood,98,M2,media_coverage,0.5096
com.labpixies.flood,99,M2,stickiness,-1.1586
com.labpixies.flood,99,M2,dau,-11.3207
com.labpixies.flood,99,M2,crash_rate,-0.1799
com.labpixies.flood,99,M2,mau,0.0981
com.labpixies.flood,99,M2,competitor_count,14.3611
com.labpixies.flood,99,M2,category_rank,33.4024
com.labpixies.flood,99,M2,market_trend,0.3019
com.labpixies.flood,99,M2,rank_volatility_7d,0.8286
com.labpixies.flood,99,M2,media_coverage,0.733
com.labpixies.flood,100,M2,stickiness,-1.269
com.labpixies.flood,100,M2,dau,-13.3867
com.labpixies.flood,100,M2,crash_rate,-0.2696
com.labpixies.flood,100,M2,mau,0.052
com.labpixies.flood,100,M2,competitor_count,14.7827
com.labpixies.flood,100,M2,category_rank,33.4024
com.labpixies.flood,100,M2,market_trend,0.9563
com.labpixies.flood,100,M2,rank_volatility_7d,-0.033
com.labpixies.flood,100,M2,media_coverage,-0.0196
com.labpixies.flood,101,M2,stickiness,-1.231
com.labpixies.flood,101,M2,dau,-13.0095
com.labpixies.flood,101,M2,crash_rate,-0.7557
com.labpixies.flood,101,M2,mau,0.0218
com.labpixies.flood,101,M2,competitor_count,15.2105
com.labpixies.flood,101,M2,category_rank,33.4024
com.labpixies.flood,101,M2,market_trend,0.9563
com.labpixies.flood,101,M2,rank_volatility_7d,-0.0766
com.labpixies.flood,101,M2,media_coverage,-0.0373
com.labpixies.flood,102,M2,stickiness,-0.5488
com.labpixies.flood,102,M2,dau,-3.2039
com.labpixies.flood,102,M2,crash_rate,1.8741
com.labpixies.flood,102,M2,mau,0.0232
com.labpixies.flood,102,M2,competitor_count,15.5984
com.labpixies.flood,102,M2,category_rank,33.4024
com.labpixies.flood,102,M2,market_trend,0.3019
com.labpixies.flood,102,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,102,M2,media_coverage,-0.1956
com.labpixies.flood,103,M2,stickiness,-1.214
com.labpixies.flood,103,M2,dau,-12.885
com.labpixies.flood,103,M2,crash_rate,-1.1761
com.labpixies.flood,103,M2,mau,0.0101
com.labpixies.flood,103,M2,competitor_count,16.061
com.labpixies.flood,103,M2,category_rank,33.4024
com.labpixies.flood,103,M2,market_trend,4.4963
com.labpixies.flood,103,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,103,M2,media_coverage,0.0
com.labpixies.flood,104,M2,stickiness,-0.5507
com.labpixies.flood,104,M2,dau,-3.5211
com.labpixies.flood,104,M2,crash_rate,-0.0388
com.labpixies.flood,104,M2,mau,0.0058
com.labpixies.flood,104,M2,competitor_count,16.6962
com.labpixies.flood,104,M2,category_rank,33.4024
com.labpixies.flood,104,M2,market_trend,2.8629
com.labpixies.flood,104,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,104,M2,media_coverage,8.3158
com.labpixies.flood,105,M2,stickiness,-0.9712
com.labpixies.flood,105,M2,dau,-9.4277
com.labpixies.flood,105,M2,crash_rate,0.7426
com.labpixies.flood,105,M2,mau,0.0011
com.labpixies.flood,105,M2,competitor_count,17.2229
com.labpixies.flood,105,M2,category_rank,33.4024
com.labpixies.flood,105,M2,market_trend,2.8629
com.labpixies.flood,105,M2,rank_volatility_7d,-1.6222
com.labpixies.flood,105,M2,media_coverage,5.8626
com.labpixies.flood,106,M2,stickiness,-0.4416
com.labpixies.flood,106,M2,dau,-2.5037
com.labpixies.flood,106,M2,crash_rate,-0.1839
com.labpixies.flood,106,M2,mau,0.0001
com.labpixies.flood,106,M2,competitor_count,17.8313
com.labpixies.flood,106,M2,category_rank,35.9129
com.labpixies.flood,106,M2,market_trend,3.3666
com.labpixies.flood,106,M2,rank_volatility_7d,-0.2515
com.labpixies.flood,106,M2,media_coverage,1.512
com.labpixies.flood,107,M2,stickiness,-1.2406
com.labpixies.flood,107,M2,dau,-13.7693
com.labpixies.flood,107,M2,crash_rate,-0.6094
com.labpixies.flood,107,M2,mau,-0.0026
com.labpixies.flood,107,M2,competitor_count,18.2511
com.labpixies.flood,107,M2,category_rank,35.9129
com.labpixies.flood,107,M2,market_trend,10.6471
com.labpixies.flood,107,M2,rank_volatility_7d,-0.0766
com.labpixies.flood,107,M2,media_coverage,3.1719
com.labpixies.flood,108,M2,stickiness,-0.0689
com.labpixies.flood,108,M2,dau,0.0551
com.labpixies.flood,108,M2,crash_rate,5.6064
com.labpixies.flood,108,M2,mau,-0.0006
com.labpixies.flood,108,M2,competitor_count,18.726
com.labpixies.flood,108,M2,category_rank,35.9129
com.labpixies.flood,108,M2,market_trend,1.5966
com.labpixies.flood,108,M2,rank_volatility_7d,-0.033
com.labpixies.flood,108,M2,media_coverage,222.7456
com.labpixies.flood,109,M2,stickiness,-0.079
com.labpixies.flood,109,M2,dau,0.0334
com.labpixies.flood,109,M2,crash_rate,0.1313
com.labpixies.flood,109,M2,mau,-0.0
com.labpixies.flood,109,M2,competitor_count,19.2071
com.labpixies.flood,109,M2,category_rank,35.9129
com.labpixies.flood,109,M2,market_trend,0.6974
com.labpixies.flood,109,M2,rank_volatility_7d,-0.033
com.labpixies.flood,109,M2,media_coverage,-0.1956
com.labpixies.flood,110,M2,stickiness,-0.1201
com.labpixies.flood,110,M2,dau,-0.0213
com.labpixies.flood,110,M2,crash_rate,0.2349
com.labpixies.flood,110,M2,mau,-0.0004
com.labpixies.flood,110,M2,competitor_count,19.6426
com.labpixies.flood,110,M2,category_rank,35.9129
com.labpixies.flood,110,M2,market_trend,0.6974
com.labpixies.flood,110,M2,rank_volatility_7d,-0.0766
